text,label
열여덟 시간 째 눕는 중! 과제 너무 하기 싫다 이 세상에 사라졌으면 좋겠다,1
아무리 봐도 외계에서 온 괴생물체 같다.,1
너 죄책감은 안 느끼냐?,0
그러게 틀딱들 뭐하러 아득바득 살아있노ㅋㅋ,1
고딩들 옷 입고 다는 거 보면 우리나라 미래가 밝다,0
아니 질문을 했으면 제발 대답 좀 쳐들어라,1
적어도 너보다는 사회에서 매우 성공한 사람이니까 그냥 짜져 있오 애깅^^,1
쌉인정 길빵 개줮같음 어디 한군데 모아두고 줜나 담배빵 지져서 고문시켜야댐 개그튼련들,1
어떤 부분에서 그런 얘기를 하는 거임?,0
아니 니가 아다 아냐?,1
야 긍정적으로 좀 살자,0
넌 지금 그게 중요해?,0
응 아마 오후 내내 그럴거야,0
본드걸은 진짜 니거걸 맞냐?,1
현실과는 다르단다,0
당황하지 말고 최대한 그분의 의사를 존중해.,0
오르막에서 오토바이 시동거는데 힘들었다 ㅂㄷ,0
니 능지 수준이 참 대화도 못할 수준이다...,1
어차피 지도 내가 이쁘고 몸매좋아서 결혼한거 알아,0
좌빨 새기들 댓글 부대 출동시켰나보네,1
그래서 여자는 무조건 강제로 먹어야 한다는 생각이 생겼지.,1
칼로 배 찔러도 지방 때문에 안 들어갈 것들이 개 나대네,1
남의 감정 생각안하고 막 내뱉는 애들이랑은 안친해져야지,0
응 그래 너네 아버지 택시 운전하시는구나~,1
이야 차주 대단한 사람이네,0
쟤 남친 은근히 여우짓 쩐다ㅋㅋ,1
왜 괜찮지 않아?,0
뚱뚱한데 레깅스 왜 입는 거임?,1
"능지 빻은 소리 처 하고 있네, 대체 어디가 미화인지 말 좀 해봐라",1
챙녀들이나 사서 물 뿌리면서 살려고,1
사실관계 파악은 걔들 지능으로는 불가능한 수준,1
너 그거 입고 다닐 때 진짜 색기 넘쳤는데,1
넌 꼽주기 딱 좋은 관상이다 큭큭,1
77ㅓ져라 잦밥아 ㅋ 이 형님 쓰는데 말이 많아 ㅋㅋ,1
그런 뜻이 아닌데…,0
고쳐도 본판이 예뻐야 후에도 예뻐 너는 수술해도 안되겠다 돈도 없고 얼굴도 빻았고,1
그사람들 뇌를 까서 조사해보면 답을 알려나,1
아무리 그래도 말이 너무 심하네,0
말하지마라 얼굴이 박살나 있더라,1
이런 소리나 하고 자빠진 니가 더 싹수가 노랗지,1
나도 쟤한테 당하고 손절한거잖아,0
대한민국에 사교육 종사자가 얼마나 많은데… 사교육 없어지면 우리나라 망함.,0
우리 고양이 뽕알 봐 ㅋ,1
정신 나간 사람들 인생이 한심하다,1
시아버지가 며느리를 대상으로 성범죄 저지른 사건 들었어?,0
"안타깝기는, 그 정도로 자살할 나약함이면 그냥 빨리 죽어주는 게 낫다.",1
"인간도 아니고, 인간 비슷한 언저리들끼리의 싸움이지.",1
용기있는 도태남이네 박수를 보낸다,1
전방위적으로 나라 망치는 1등 공신들이 바로 기레기지.,1
그냥 사과 한 마디면 될 텐데 저 사람은 일을 크게 만드네,0
"솔직히 이벤트때 사람 몰리는거 예상안되는 것도 아니고 근데 그 고생해도 성과나 인센티브 기타 보상 하나도 없고, 그렇다고 보충인력을 투입해주기를 하나 솔직히 너무 심함.",0
외국인이 한국인 보면 다 똑같이 생긴 줄 알겠어,0
지들도 모쏠이면서 남자가 모쏠이라면 칼을 들고 달려들잖아,1
별 말도 아닌데 발끈하는 꼬라지 보니까 인생이 열등하네.,1
요새 그래도 배달 뛰면 돈 꽤나 번다던데?,0
역시 패션고자. 대~단해,1
노조 위원장 그래도 좀 대단하지 않나?,0
공급은 넘치는데 가격을 안 내리니까 그렇지,0
경제생활 안 하고 주부 생활만 하면 그렇게 됨.,0
그건 정말 인간성 결여 아니냐?,1
택시 아저씨들 운전 너무 난폭하게 해,0
남자들아 기죽지말자 !! 그냥 죽자!!,1
너 남친 생겼나며? 니 주제에 남친은 무슨,1
스타벅스 커피 탄맛 많이 좋아하세요,0
니가 무슨 가수도 아니고 코로나인데 굳이 코인을 가?,1
지금 대출난리났더만,0
인정 ㅋㅋㅋ 저렇게 두꺼우니까 좀 징그럽기도 하다 ㅋㅋㅋ,1
ㄹㅇ 그런 샛기들 현실은 개 역겨운 한남 스토커샛기잖아,1
얜 너무 여자보다 더 여자같아서 게이들이나 좋아할 듯,1
유흥 업소 종사자도 사람이다.,0
한 주먹거리도 안 되는 보잘것 없는 놈이 뭘 믿고 설치냐,1
경제가 점점 더 어려워지는 거 같아,0
젊은 여군들은 상급자들 노리개 되기 십상이지,1
공중파 생방송으로 광화문광장에서 끓는 기름에 튀겨 죽여야 한다,1
그래 안먹을게 그만들해,0
남자친구랑은 다른날 만나고 나랑 놀아죠,0
역시 한남들끼리 기싸움이 치열하구나 ㅋㅋㅋ,1
아니 혼전순결이랜다 지가 성모마리아도 아니고,1
배운게 없는거지 저모양 저꼬라지로 사는 인생 걍 관심도 없어 이제는,1
뭐라냐? 하루 벌어 하루 먹고 사는 주제에,1
죄질로 보면 음주 운전이 더 더러운 건데?,1
남자 키 부심하고 여자 젖 부심은 일단 걸러야됨,1
걔네 보면서 딸도 치나?,1
순둥이 이미지는 회사에서 만들어준거지 개 과거사진 보면 그냥 호스트빠 글레처럼 생겼던데 십알ㅋ인상 개쎄고,1
얼마 전에 페미 인증하더니 역시 머가리 빻은거 이렇게 보여주지 ㅋㅋ,1
아무리 그래도 저게 사람비율이냐?ㅋㅋ,1
무뇌충들이지. 과속하는 차위에 매달리다니.,1
쟤네들이 직접 실험해주네,0
그니까… 이런 사소한 거에서 인성 터진 게 티난다니까?,1
모두가 다 아는데도 끝까지 잡아떼는구나.,0
요즘 초중딩들 뭐하고 노냐 추석 때 놀아줘야 하는데 말이야,0
뭐래? 너는 인성부터가 행주처럼 너덜너덜 하네,1
난 너무 유교걸이라 겁도 많고 ㅜㅜ 나도 쫌 개방적이고 싶다 !,0
ㅋㅋ 그거라도 해야 위로가 되지,0
학창 시절에 담배 피면서 후배들 좀 삥 뜯고 군기 잡아본 걸음걸이다 ㅋㅋㅋ,1
나랑 잘래?,0
우리 누나보면 진짜 빡새거든.,0
그니까 요즘 진짜나 이상해진거같아,0
내 주변 의사들도 그렇게 예쁜 여자 밝히더라,1
화학적 거세 좋아하고 있네,0
헐 대박이다.. 언니 어디 대학교 나오셨어? 진짜 부럽다,0
잘 기억이 안나는데 누구지?,0
얘들은 전략적으로 포기하는 게 맞다,0
디자인 예쁘고 싼값에 기분 내겠다는데 뭘 그렇게까지 말해,0
아 몰라 이미 벌어진 일이야.,0
유미의 세포들 드라마화 됐네,0
그래? 어디 시장에서 주워왔나 보네.,1
응 그것도 좋은 생각인데,0
그래? 좋겠다 구경할 맛도 나고,0
여군들은 할 줄 아는 거 없으면서 왜 지원을 하지? 어짜피 기간병들 한테 다 맡기는 식인데 힘들면 바로 빤스런 치고 그게 군인이냐,1
가짜 뉴스들 가끔은 진짜 같던데,0
여사친 따먹고싶다,1
"저기요, 여기 제가 맡아둔 자리인데, 비켜주시겠어요?",0
"아니, 그게 뭐야?",0
사고가 나고 안나고가 중요한 게 아니야,0
이미 인권을 강제 침해당한 게 피해자기 때문이지,0
어우 씌빨 맨날 병원쳐가라해도 안가고 아싀끼도아니고 줘팰까,1
시끄러워. 밤중이야.달 뜬 거 안보여? 시도때도 없이 떠들어서 잠을 못자겠어.,0
내 관상이 너 관상보단 낫지 않나 싶은데;,1
불법 음란물 유포하는 것들은 전부 눈알을 파버려야 해.,1
더불어박수당 부메랑 쳐 맞길,1
저 사람들 한국인이지? 왜 저렇게 난리냐,0
인신공격성 댓글은 삭제하겠습니다,0
ㅋㅋ이젠 협박까지?,0
너야말로 양심없이 공짜로 남의 차 얻어타는 주제에 참 불만도 많다.,1
지잡대 갈거면 아예 대학에 가지를 마,1
디카페인 커피 진짜 좋은 것 같아 나는 커피 마시면 원래 잠을 못자거든,0
인정 ㅋㅋㅋ 저렇게 얼굴이 큰 여돌은 팬들한테 민폐 끼치는 인간임 ㅋㅋㅋ,1
표정부터가 그냥 욕구불만 ㅋ 저렇게 행동하니 사랑을 못 받은거 아닐까 ㅋㅋ,1
이자식 빼박 코리안김치네 ㅋㅋ,1
추미애가 돌았지 옳았니~?ㅋㅋ스토커도아니고 끝까지 선거에 공작하고있고 참 딱함 니들,1
네가 병시같이 맨날 해줘서 그런 거 아님? 네 볍신이잖아,1
지금이라도 진실이 밝혀져서 다행이다,0
대통령 잣 같은 련이 일을 잣같이 해서 그럼 리발련.. 빨리 바꿔야 되는데,1
배울만큼 배웠으니까 신경끄고 가시죠,0
뭐? 66인데 작다고?.. 왠만한 남자들보다 뱃살 많겠다,1
ㅋㅋㅋ 나만 그렇게 생각한 게 아니었네,0
너 과장 마주치지마 마주치면 죽여버린대 너,1
야 탑에 똥 푸짐하게 싸놓고 뭐 느끼는 거 없냐?,1
여자고 남자고 거기 가면 당하기 십상임ㅋㅋ,1
수영장은 좀 창피한 것 같아,0
까도 까도 나오는 양파 같은 쓰레기임.,1
여자들 샌들 신고 뒷꿈치 각질 있는 거 보면 진짜 역겨워,1
그딴 밑바닥 사고방식으로 사니까 지금 편돌이하는거겠죠,1
둘이 잘지내면 좋겠어. 어제처럼 집이 떠나갈 듯 싸우지 좀 말란 말이야,0
짱퀴벌레들 홍수 나서 오뎅마냥 다 부어 뒤지면 좋겠다 암덩어리들,1
모르니까 저렇게 쪽팔린 것도 모르고 계속 까불지,1
무슨 사시도 아니고 9급따리 공무원시험 낭인이 되냐 얼마나 멍청하면,1
지금부터라도 이제껏 잘못 산 삶을 반성하고 정상적으로 살아야 되는데.,0
아니 헐었을거 같은데,1
저 언니 나이 몇 살인 거 같음?,0
지난번에 밥 먹는데 좀 특이한 말을 했어.,0
헛소리 좀 하지마 걔네가 얼마나 노력하는데,0
내 앞에 있긴 하네 범죄자랑 다를 것 없는 놈,1
파오후 이 씹련아 작작 좀 쳐 먹어 너가 다 쳐 먹어서 우리 먹을거 없잖아,1
난 좀 너무 과하다는 생각이 들어,0
코로나때문인걸 모르면서 이러지 않을텐데 진짜 그래서 오세훈 뽑은 서울은 새나라되어가고있니?,1
이상형이 뭐냐,0
진짜 군대 가기 싫다,0
그러게 그 정도면 그냥 넘길 만한 거 같은데,0
그 장애인님도 기분이 나쁘셨을 거야..,0
그럼 술먹다 싸움이 일어난거네,0
짱깨들은 타노스 당해도 하나도 안슬플듯,1
이거 완전 짐승이었네,1
이번달은 돈이 부족해 다음달에는 꼭 줄게 ㅜㅜ,0
개엉망진창이네 ㅋㅋㅋ,1
사람들이 대출받으려고 은행에서 밤을 새워 줄을 섰대.,0
여군들은 군인이라 할 수 없지 않냐?,1
하여간 이 놈이나 저 놈이나 도움이 안되네,1
KT는 전상장애로 인한 주가하락분을 주주에게 보상하라!!,0
맞아 애들 입단속만 잘시켜 그럼 끝이다,0
법적으로 한 20년 동안 고려장을 운영해야 나라가 정상화 될거다.,1
늙은 여자 좋아하는 남자는 어디 모자란 놈이다,1
나도 그 의견 공감한다,0
저 인간은 자기 때문에 지 딸이 욕처먹는 게 마음아프지 않은가봐,1
팔다리 잘려서 고통스럽게 죽기 싫으면 지들이 알아서 조심해야지 좀,1
그냥 먹기 싫은걸 뭐 어쩌라고,0
야 너는 얼굴에 하자가 심하다? ㅋㅋ,1
십련이 말 줜나 예쁘게하네,1
저 앞에 앉아있는 여자봐,0
아 내가 말했잖아 그놈 진짜 게이라니까,1
얘는 병풍도 아니고 출연료 받고 입 꾹 다물고 있어,1
야 버러지가 낳은 게 버러지지. 핏줄은 못 속이는 법이야.,1
춤만 잘 추면 됐지,0
옆에 안 가고 싶을 정도임,0
케이방역이네 뭐네 자화자찬을 하고 아주 헛짓거리을 떨더니만 결국 이꼬라지네,1
아니 힘들어서 그래. 요즘 아무 의욕이 없어,0
에휴 다들 그만 좀 해라 즐겁니?,0
나도 알고 있어,0
아무리 인생 보장되어도 너무 힘들면 다른 일 하고 싶지 않을까,0
음 쮠따 안받음 ㅋ 너만 오셈 ㅋㅋ,1
이쯤이면 국가적 생트집이지.,1
판새들도 친일 일뽕이구만,1
애샠히들 아르바이트하는데 줄라 뛰어다니고 소리 질러도 아무도 안말림 머가리련들,1
야 여자가 에쁘면 창뇨언력 만랩이고 못생기면 페미력 만랩이다,1
딴데 5500원하는데요,0
응 가르친지 좀 됐어,0
내 눈에 귀신 나오게 생긴 그림인데 말이야,0
네 네 알겠습니다~ 조센징님,1
이쁘면 설렁설렁 해도 됨~ 그래도 무대 찢었음 ㅎㅎ,0
너 눈썹 좀 다듬고 다녀야겠다,0
이상한 수박년,1
요즘 시대에 빨갱이가 어딨노 지겹다 어휴,1
모자란 애가 댓글부대로 활동아는 거 시진핑이 알면 니 머리통이 남아나지 않을걸ㅋㅋ,1
뭐하러 맞아~ 니 얼굴이 부적인걸,1
요즘 공기 너무 답답하지 않아?,0
조선시대처럼 여자는 학문의 장 근처에 얼씬도 못하게 해야 하는데,1
탈레반이 우리 나라에 원조요청했데,0
진짜 그런 거 보면 노숙자샛기들이랑 다를 바 없어보여;,1
"미쳤다, 또 어떤 피해의식 쩌는 모지리가 만든 용어야?",1
내남친은 홀애비 냄새 나ㅋㅋ,1
말을 말자.,0
아니 못생기고 혐오스러운 개그맨은 니가 딱인데?,1
대학 출신 가지고 너무 그러지 마셈 그게 머가 그렇게 대단하다고,0
골수까지 쪽쪽 빨아먹는 회사에서 밥을 제대로 안 주는 게 말이냐?,1
아이고 부처님 가운데 토막 납셨다,1
이런 애들도 가수하는데 나도 노래나 해볼까?,1
짱깨들 때문에 이게 뭐람,1
재는 눈이 완전 사팔뜨기네.,1
택배가 또 곤지암 허브에서 멈춰버렸다,0
어떻게 된 게 노래에 욕이 안 들어간 걸 찾을 수가 없어?,0
김연아는 진짜 은퇴하고 더 예뻐지는 듯.,0
어제 기후 위기 관련 보고서 봤어?,0
저게 다 우리 세금 받아서 출전한 대회잖아,0
폭력에 관대한나라. 구리스,1
미용사라는 ㅅㄲ가 지 머리도 못만지네,1
진짜 덤프트럭 운전자들은 다 뇌가 삐었나봐,1
아 조금만 기다려주면 되는걸 너도 참 성격 헛짓거리맞다,1
만원이면 충분이 따먹고 후식도 먹지,1
팀 게임에서 지 맘에 안 든다고 게임 던지는 애들은 다 사형시켜 버리자,1
이 집은 맛있는 데 왜케 손님이 없지?,0
과학발전은 현대에 맞춰지고있는데 머리통수준은 근대이전으로 꼴아박고있네 한숨만나온다,1
병원 가봐야 별로 효과 없어,0
와 세상 하타취 인생인가보네,1
그래도 너무 무리하지 마라.,0
"늦은 밤까지 쿵쿵거리고, 윗집 애들 발목을 톱으로 썰어버리고 싶다.",1
"야 숏컷에, 생얼에, 저 오타쿠같은 인형까지.. 으",1
이중성 역겹다 니 강아지도 토치로 구워줄까?,1
이제 난 자유의 도비가 됐어,0
반도인답게 피해의식 오지는 거지 ㅋㅋ,1
너나 잘하셔요,0
"아니, 어떻게 당근에서 900만원짜리 시계를 거래해?",0
분수에 맞게 행동 좀 하지.,1
세상 참 많이 좋아졌다,0
조선련? 난 한번씩 남자들의 성욕이 대단하다고 생각하는데 백마 나두고 초딩 몸매 한녀랑 종족번식 한거 보면 신기함 ㅋㅋ,1
근데 나 영어 잘해,0
"이게 벌써 몇 번째야, 너?",0
아니 요즘 누가 물고문을 합니까ㅋㅋㅋ,0
잘지내고 있으쇼?,0
나 여자친구한테 매달 밥값하라고 50만원은 보내주는데 다들 모솔이라 모르는 거임?,0
너무 현실을 비관적으로 생각하지만은 말자.,0
감옥길 낄낄,1
한녀가 짱깨 업소녀 되면 한남은 장기적출해서 헌납해야 함,1
내 말이 틀렸다는 얘기니?,0
쇼질에 익숙해지면 가족보다도 쇼질이 더 중요해지는 법이야,1
슬퍼서 그런 걸 어떡해,0
개네 좋아했다고?? 눈도 없다ㅋㅋ거기 빻지 있는 그룹 아님?,1
학교 옆에 이슬람 사원 생긴다던데 완전 슬럼 되는 거 아냐?,1
너 오늘 어디 아퍼?,0
넌 반일 안해??,0
윗집 애 부모 안 볼 때 목조여 죽이고 싶음,1
오늘이 할로윈데이라면서?,0
이 폴란드 여자랑 사귀고싶어ㅠㅠ,0
누구 하나 죽이고 세상 뜨고 싶어,1
그거 왜그런지암? 나라 윗머가리들부터 썩어서 그럼 쓰레기샛기들,1
그러니까 소개팅 좀 해줘!!,0
지한테 한 번 실수했다고 계속 돌려깜,0
나 과외 짤렸어 이번에,0
뚱녀들은 좀 그렇긴 하지,1
아니 ㅋㅋ 난 안갈거야,0
본인들 실력 늘릴 생각은 안 하고 권력 싸움이나 하고 있으니 1군이 못 되는 거지,1
공개 연애만 벌써 몇 번째야,0
대선 경선을 뛰려면 도지사직은 내려 놔야지,0
너는 보는 눈이 없냐? 개별로야,1
내가 하는 거 보고 잘 배워라~,0
남이 쓴 논문 복사해서 새로운 교재로 만들고 팔아먹는 양심없는 벌레 교수도 있음,1
얘는 답도 없는 애다,1
내가졌다,0
"이번에 새로 입사한 사장님 따님이신데요,",0
너 면제지? 장애있냐?,1
난 그래서 쟤 옆에 가기 싫더라,0
이거 ㄹㅇ임 유명 호텔 아니면 웨딩홀수준 똑같음 다 거지같음,1
ㅋㅋ 미안하다 친구야,0
서울역 노숙자들 진짜 바퀴벌레 같다.,1
유튜브에 성괴들 진출 많이 했네?,1
공부하기 싫다,0
세상에서 큰소리 치는 애들 보면 철판 10000개는 깔고도 눈알 똑바로 뜨고 뻔뻔하게 갈겨보잖아.,1
그건 과거고 지금은 열강이 맞지 않아?,0
그 남비근성 어디가나 싶었다,1
그래도 시원하긴 하다,0
운동하고 집에갈때 너무 찝찝함,0
여자들 왜 할 거 다 해봤으면서 순수한 척 하냐,1
야 니 여친 사진 좀 보자 ㅋㅋ,0
아이고 지금 니가 쟤네 걱정할 때냐,0
영하사십도면 꽝꽝어는데 이 얼음머가리야 ㅋㅋㅋ,1
장애인들 운동하는 패럴림픽은 왜하는 거야 재미도 없는데..,1
정치 경력도 없는 쩍벌남을 누가 뽑냐?,1
이런 능지가 처참한 놈도 기자를 할 수 있다니,1
예의가 좀 없으시네,0
겉 멋만 들어서 허세나 부리는게 진짜 꼴뵈기 싫음,1
그거랑 그거랑 같냐?,0
왜이렇게 취업이 안되지,0
남고딩봐도 그러던데? 다리털도 없고 진짜 흥분됨,1
어제 버스에 게이 커플이 탔는데 사람들이 수군거리더라.,0
으 알면서 순수한척 극혐,1
육수도 고기 들어가는 거 알지?,0
야 여자들은 그걸 화간으로 둔갑시키니까 그렇지,1
타당한 이유없이 남을 비난하는 사람은 내면이 건강하지 못한 사람입니다,0
여기 클릭하니까 뜬다,0
타투한 여자 싸보여 왠지 잘 팔것 같음,1
손에 왕자 쓰고도 나왔잖아,0
난 여름에 툭툭 건드는 친구들을 진짜 개 패버리고싶어,1
독서상도 받고 우리 딸 대단하네.,0
아닌데요? 저희 잘 듣고 있는데요?,0
아 그런가? ㅋㅋㅋㅋㅋㅋ,0
와 진짜 말 심하게 한다,0
인생에서 저런 일 피하는것도 복이다.,0
요즘 일하기 정말 싫다,0
실상은 아이돌 배우보다 연기 발로 함 ㅋㅋㅋㅋ,1
그래도 이건 바가지 요금이네요!,0
엠비티아이 엔팁인 애들 쿨병 걸린 거 같음 ㅋㅋㅋ,1
요즘 고딩들은 고딩같지가 않아,0
가슴 작은 여자는 사람도 아냐,1
그렇게 변명하면 우리가 알아줄거라고 생각해?,0
너가 그 내시가 상사한테 굽신거리는 꼴을 봐야 하는데.,1
어제 먹은 도너츠가 생각이 나네.,0
재수학원에 들어가 있는 니 얼굴이,1
살면서 얼마나 저급한 음식만 먹어왔길래 돈까스 처먹겠다고 웨이팅까지 하냐?,1
축하드려요 아들입니다,0
어제 모텔에서 흑인이랑 떡치고 나온여자애 봤어 ㅋㅋㅋ,1
고기 생선 굽굽 할때마다 나오는 발암물질 때문에 폐암이 걸린대,0
헐 그런 큰 동네에 대놓고 그런 게 있다고?,0
댓글창 페미로 가득차서 꼴 보기도 싫어,1
요즘 애들은 아날로그 시계 보는 법도 모른다더라 수준 떨어지게,1
"야, 저 거지좀봐라. 진짜 더럽다",1
하여간 피싸개들은 조금만 뭐라고 하면  삐치더라.,1
돼공은 볼 때마다 패고 싶어,1
고집만 피우면 소신이냐? 못생긴 애가 꼴에 모델이라고...,1
저기 창가에 앉은 여자 봤어?,0
뭐? 어디 먹다 버린 상한 우유같은 게 말을 하네?,1
유튜버들에게는 인맥이 돈이고 콘텐츠니깐 그러지 자기가 할 수 있는 최선을 다하는거임,0
야 피씨방 같이 가자,0
야 너 비위좋다,0
아무리 pc방이라도 그렇지 너무 시끄러운거 아니야?,0
"카드 캐시백, 생각할수록 화 난다.",0
너랑 데이트하는데 예뻐보이려고 입은거야,0
호텔 어메니티 챙겼다고 아내한테 거지라고 하는 남편이 정상이냐?,1
정책통이라더니 그 역할만 했으면 좋겠다,0
어제 호랑이가 사자를 잡아 먹었단다,0
어떻게 할까?,0
헤엑 무서워 그런말 쓰지마 친구야,0
"ㅇㅇ 저번에 한번 만나봤는데, 머가리에 꼴펨똥만 찼던데",1
정상인 같으면 탈영 안 하지,1
그래서 한녀가 문제야,1
아오 재수없는 새퀴들 걍 살인해버리고 싶어서 그래,1
여자는 멍청해서 특혜 필요하다잖아 ㅋㅋㅋ,1
진짜 우리나라 남자들 보면 남혐이 생겨,1
정부가 하라는 거 반대로 하면 살기 좋은 세상이지,1
끓여 주면 고맙게 처먹을 것이지 가리는 것도 많다.,1
아니 내가 바보같이 맞고 다니는게 아니고 다 사정이 있었다고,0
엥 아냐 ㅋㅋㅋ 수꼴이었음,1
뚫린입이라고 막말하시네,1
어차피 할아재들뿐인데 왜 괴로워?,1
이제 그런 양심없이 장사하는데서는 사오지 말자,1
여자니까 몸은 확실히 던질 수 있겠지. ㅋㅋㅋ,1
다녀왔습니다.,0
하긴 한남들은 내세울 게 없으니 자존심이라도 챙겨야지.,1
주변에 카페 좋은데 없나?,0
너 거지근성 쩔구나?,1
좋은 말 할 때 잠깐 쉬다가 최대한 빨리 니들 나라로 돌아가라,1
지가 잘못해놓고 당당하게 주딩이 벌리는거 찢어 죽이고싶더라,1
근데 굳이 왜 카드를 주는거임?,0
쟤 남친 이상한 변태적인 페티쉬 있을 것 같아!,1
오또케이 여경이 최고다 진짜ㅋㅋ,1
탈조선 하고 싶다.,1
아 저런건 너 혼자 보라고 눈 배렸네 게이냐?,1
야 나 돈 좀 빌려주라 다음 달에 바로 값을게,0
그러게 완전 돈으로 떡칠을 했구만,1
때려서 혓바닥으로 침상이라고 닦에 만들 수 있으니 데려가는거지,1
유튜브 쉬워보여서 회사를 그냥 때려치는 인간이 네 주변에 있다니 걍 웃기다.,1
야 너보단 친구 많아 아싸야,1
유튜버들 돈 질라 쉽게 버네 자괴감 온다,1
너네 아빠 등산다니신다며? 바람피시는 거 아냐?,1
응 나보다 두 살 많아,0
그러면 건강 안좋아질텐데?,0
현정부는 물가잡는거에는 관심이없음,0
저렇게 만들어 놓고 흥행하길 바라는 게 노양심이지,1
화나네..,0
ㅇㅇ ㅈㄴ 쌔끈하던데?,1
그니까 걍 본인들 역량 부족인데… 대형 기획사에 이런 그룹이 또 있었나? ㅋㅋㅋㅋ,1
저도 어느정도 인식하고 있었어요.,0
너네 둘 수준이 거기서 거기 아냐?,1
한심하기도 하고 안쓰럽기도 해,1
사이비 기독교가 원래 그렇지 뭐 ㅋㅋ,1
기생오라비처럼 생긴 남자는 너무 별로야. 호빠에서 일할 것 같아.,1
나는 경청이 크게 도움이 안되는 경우도 있다고 생각해,0
그거 침구세트 시킨거야,0
욕 진짜 너무 적나라하지 않냐?,0
자기 월급도 부족해서 부모 돈까지 퍼다 쓰는 꼴 그 나이 먹고 한심하다고 생각 안 하니?,1
어쩐지 촌뜨기 냄새가 나더라,1
5일간 푸잉한테 강제로 물빼앗기구 왔어영,1
너 요즘 얼굴이 안 좋다~,0
"한부모가정 애들 물질에 집착하고, 애정결핍 쩔어.",1
왜?ㅋㅋ걔네 앞에서는 사우스 코로나라고 조롱하더니 뒤에선 한국드라마 올인했노?,1
여기 오니까 생각남?,0
내 남자친구가 기념일을 안챙겼어,0
아가리에 쓰레기를 처박아버리고 싶네,1
나 방금 화장실에서 트젠봄,0
왜 말투 띠껍냐?,1
연기력도 안되면서 왜 자꾸 기어나오냐,1
너 평소에도 파란당 좋아했잖아ㅋㅋ,0
입대 나이 늘려놓으니까 잠수탄거면 100%,1
말 심한거 아니냐?,0
야 나보다 작은데 그것도 크기라고 뻐기냐?,1
자기들이 퍼뜨리고 무섭긴 무서운가봐,0
ㅉㅉ 지능 문제인지 뭔지 진짜,1
그런 조선시대같은 소리가 어딨어,0
쟤네 뒷조사하면 100% 조선족이다!!! 퉤!! 저것들 인상착의 보면 침을 뱉어주세요,1
대부분 초보자라서?,0
아 그런가?,0
지잡대까지는 봐줄만 하더만 고졸은 수준 차이 열라 커,1
"헬조선에 자영업자 25%라는데, 이게 정상적인 수치냐?",1
그만 좀 나대고 설쳐,1
알바랑 학벌이랑 무슨 상관이야?,0
이 집 음식 정말 맛있다.,0
변녀가 무슨 뜻이에요?,0
이래서 짱깨들은 우리나라에서 추방시켜야 하는 거라고,1
서민들은 코로나에 피고름 짜는데 연예인들은 떵떵거리며 사니.,1
니는 그냥 어디 노가다나 하러 가라; 너무 무능력하고 무기력해보인다,1
자꾸 출산거리는데 니네같으면 니들이랑 __해서 애낳고 싶겠냐? 북유럽 정자은행만 만들어도 한녀들 임신하겠단 사람 수두룩일껄?,1
엥 ㅋㅋㅋ 나중에 니한테 담배 뚫어달라 할걸 그게 아니면 니 와꾸에 뭔 번따,1
나 이번에 사내연애 하게 됐어!,0
거지동네에서 8학군 와봤자 토박이들 들러리 신세나 될걸 어차피,1
할아버지가 복지관에 기부를 하셨대,0
징징충이었네,1
니가 왜 우리 부모님이 존경스럽냐,0
기차여행하니까 어릴적에 기차에서 먹던 간식차가 생각난다.,0
느금마는 사창가 술집 년이지?,1
찢어죽여도 시원치 않을... 생판 남인데 눈물난다.,1
견찰들 도대체 하는 게 뭐냐,1
옛날에는 남자가 여자 건드리는 게 미덕이었는데,1
나도 그거 재밌게 봤지,0
일본에 붙어서 먹은 놈들은 이 땅을 떠나야 돼.,1
이야 아주 공권력이 바닥을 기어다니네,1
너가 가진 거 결국 없는 거네ㅋ 태생적으로 우린 운이 타고나서 너랑 클래스가 다르단다,1
그리고 원래부터 이목구비가 무너져 있으니까 때려도 별로 티가 안 날 듯 ㅋㅋㅋ,1
우리 아파트 헌옷 수거함에서 패딩 하니 건저줄테니까 무릎 한 번만 꿇어봐.,1
약혼녀가 생리컵 쓴다고 업소여자냐고 소리질렀다는 남자 말야.,0
논리도 없고 무조건 니가족이라고 생각해라 하는거 보면 노답이다,1
ㅋㅋㅋ 넌 오랜만에 보니까 머리가 더 빠졌다,1
끝까지 못보겠다 마음이 너무 아프네,0
게이랑 레즈는 다 같은 성소수자인데 이미지가 왜 다르지?,0
너는 모든 면에서 지적 불구자보다 못 해.,1
나 오는 길에 교통사고 당할뻔..,0
"그게 안 되니까 정신병이 왔지, 빡머리야.",1
근데 그 아이돌 연기 개 못하지 않아? 발연기 존혐이던데,1
내 말이.. 사고가 똑바로 박혔으면 못 그러지.,1
예쁘면 결혼하고 못 생겼으면 발뺌하야지.,1
그렇게 위험하고 힘들면 하지를 말던가 질라 쥬랄이다. 돈 쉽게 벌려고 하네,1
룸싸롱 가서 술접대나 받는 검찰이 무슨 나랏일을 하겠어?,1
너는 학창시절에 공부안해서 수도권 지잡대 출신이지?,1
근데 그런 지잡대는 뭐하러 다니세요?,1
다 늙어서 귀여운 척 좀 하지마라,1
역겨워 죽겠다 ㅋㅋ 똥꼬 충들 ㅋㅋ 개 더러워,1
