text,label
아니 진짜 님 때문에 게임 넘어간건데 왜 자꾸 내빼려고만 함?,0
백신을 맞을지는 전적으로 개개인이 자율적으로 선택해야지,0
너 보고 그럴 일은 없으니 신경 꺼,0
내 여자친구가 회를 못 먹어서 고민이야.,0
저번달부터 카드깡 중인데 큰일났다,1
알았어 이런 잡담할 시간에 빨리 끝내버리자,0
너 말고 딴 인간이 있다는 사!실!,1
음 내가 말이 심했나?,0
니가 먹는 햄버거는 누가 배달 해줌?,0
아 내 친구도 걔 먹었다는데,1
어 지금 과제로 한는데 개 빡세네,0
머라구? 지금 나 놀리는거지?,0
그렇네요. 꽃이라도 사와야 했었나요?,0
내 얼굴이 그렇게 역겹냐?,0
이 세상에서 모기라는 생명체들 전부 사라졌으면,0
으휴 집에서 부모가 자기 자식이 한심하게 저러고 사는거 알라나,0
그렇게 사탕발림으로 꼬드겨 놓고 너무한다 싶다.,0
너도 시간되면 꼭 가서 사진찍어ㅎㅎ,0
아버지 저 은지와 결혼하겠습니다,0
그래서 요즘 여자들이 다 그 모양이구나...,1
낙태는 살인인데 왜 자꾸 허용하자는지 모르겠네,0
까고 싶어도 깔 게 없으니 저딴 걸로 태클 거는구나,0
연예인들은 똥차들이지,0
그런 건 아니지만. 애가 인정머리가 없다니까,1
난 왜 이렇게 잘났나 몰라,0
아버지한테 잘 해드려라 너 많이 아끼시던데.,0
그러게 뭐하러 세금써서 살려두는지 모르겠네,0
이 시국에 마스크를 안 쓰고 가래 기침을 하더라,0
기사 괜히 봤네,0
알고 보니 게이 커플이 내 발을 밟은 거였어.,0
잠시만 기다려봐 다 해가,0
너무 징그럽고 소름 끼쳐,0
예쁘기만 한데 괜히 생트집 잡지마.,0
기러기 아빠 나는 진짜 결사 반대다,0
우리가 유럽 가서 노천카페나 길거리에 백인들 부러워하고 사진찍는 거랑 똑같은거야,0
페미니스트의 하루 말해준다 내가 ㅋㅋ,0
#@인간및인간집단.인물.방송인.여성#는 방송 나와서 무슨 가슴만 흔드냐?,1
글씨가 지렁이처럼 기어가네ㅋㅋㅋㅋ,1
어제 왜 전화 안받았어?,0
이렇게 태어난걸 어떻하라고,0
지원이 결정 된거야?,0
유튜브 자주 보나요 ?,0
그래 커피도 많이 마시면 속 다 버려,0
그렇게 맘대로 허위사실 유포하다가 신고당해요,0
인정. 아줌마 아저씨들 자전거 탔다하면 돈천만원은 우습게 쓰더라.,0
아니야! 알지도 못하면서 함부로 말하지 마.,0
어머님이 허락하실 때까지 기다리겠습니다.,0
#@#은 확실히 여성들한테 인기가 좋네,0
너 말이 딱 맞다.,0
자기야 나 뽀뽀하고 싶어,0
국문과긴 한데 나는 어학을 전공해.,0
애가 힘드니깐 우는 거겠지,0
맞아 계속 저렇게 굴면 나중에 애 커서는 눈 한번 깜짝 안 하고 거짓말 함,0
ㅇㅇ 봤지 #@인간및인간집단.인물.방송인.여성# 진짜 이쁘더라,0
왜 갑자기 화를 내고 그래?,0
고생했는거 아는데 진짜 최악의 맛ㅋ,1
ㅇㅈ #@#ㅋㅋ 막 벌리는 애들이 워낙 많긴 하다,1
아 그래? 소문 참 빠르네,0
애가 너무 순둥이라 그래. 그저 세상이 지 마음 같은 줄 알아.,0
요즘 정부 하는 거 보면 눈먼 돈들이 너무 많아,0
마기꾼은 어떤 의미로 대단한 것 같아,0
#@인간및인간집단.인물.인물_무정보.남성#은 뭔데 배틀도 한번도 안해본게 뭘 아는 척을 저렇게 해ㅋㅋ 진심 극혐임.,1
어떻게 그냥 사람을 때릴 수 있지?,0
얘네 사람 아니고 원숭이잖아요,0
그럴수도 있지 그렇게 흥분을 해,0
영화 결말이 너무 슬퍼서 오열했음,0
황혼이혼 강추,0
장애인을 주제로 서술하는 게 아니라도 비장애인이라고 표현할수 있어.,0
어제 퇴근 때 김과장이랑 신입사원 같이 퇴근하는 거 봤어?,0
왕과 왕비부터 제정신이 아닌데 제대로 된 국가겠냐 ㅋㅋ,0
나 보신탕 안 먹어.,0
내 남자친구 요즘에 좀 이상하다.,0
나 오늘 강아지 입양했어,0
일본은 크리스마스가 휴일 아니래,0
게임에 얼마나 몰입을 하면 저러는 거냐,0
K문화가 유행이라더니 이젠 모기까지 열풍을 몰아서 해외진출했나보네 ㅋㅋ,0
너는 옷이 그게 뭐냐 점잖게 좀 입어라.,0
"#@인간및인간집단.인물.정치인.남성#, 일본에 방사능 유출된 증거는 없다고 했지.",0
말하는거 진짜 저급하네;;,0
난 쟤가 제일 내 스타일인데?,0
뭐 그냥 글이 많이 올라오는 SNS라서 가끔 본다.,0
요도에 소변줄 넣고 빼는 것도 지옥인데 저런 걸 스스로 넣을 생각을 한다고?,0
지금 라면 무시하냐?,0
그럼 나가서 인지수사를하든 잠복을하든지 해봐,0
시아버지 마음이 이해가 가던데 ㅋㅋㅋ,1
아닙니다 그런 일 없었습니다,0
그래도 당신 아빠는 안 할 겁니다,0
얼마나 불행한 환경에서 자랐으면 이런 피해망상 가득한 댓글을 쓸까,0
"선풍기나 끄고 주던가. 나으란 거야, 아니면 풍선되란 거야. 속을 알 수가 없으니",0
진짜 공부할 마음 안생긴다,0
그냥 아무거나 읽어도 재밌어,0
아 나도 키 좀 컸으면 좋겠다.. 작은 거 너무 안 좋은 거 같아,0
일본 살아봄?,0
#@인간및인간집단.인물.정치인.남성#가 그렇게 도와줘도 안 되는 거 보면 그만두는 게 나을듯,0
글씨체가 뭐가 중요함? 난 만족함 지금,0
벌레련들아 그게 여론조사냐?,1
#@# 딸 결혼했더라.,0
갑자기 왜 또 그런쪽으로 빠지냐..그만하자,0
"쟤 욕 먹고 활동 중단했네, 악플 너무 많아서 극단적 선택하진 않겠지?",0
너 같은 애들이 꼭 군대 가서 오지게 맞더라.,1
그래도 열심히 살빼려고 노력하는게 아름답네.,0
그 노인네는 인간 비슷하게 생긴 짐승 아니야?,1
그러니까 이런건 고민도 없이 당연히 돌려줘야 하는거 아니야?,0
사진 올려야 되니까 놀러 가자 얼른,0
보는 중,0
그런데 수능 7등급 받던 놈이 전교 10등 문과한테 입 터는 건 얼척없음,0
좌파 성향 서양인은 물질주의자임에 틀림 없다,0
1시쯤인가 암튼 그렇게 많이 늦진 않았어요,0
너 #@인간및인간집단.인물.방송인.남성# 좋아해?,0
출산장려를 해야 그래도 좀 상황이 나아지지 않아?,0
요즘 남자들 머리긴사람 왜 많이보이지?,0
동거한 여자랑 결혼을 어떻게 해?,0
애엄마들이 왜 SNS를 해?,0
진짜 잠시나마 좋게 본 내가 부끄러울 정도다.,0
내가 지금 연기하는 걸로 보여?,0
우리 이 음식점 줄 얼마나 남았어?,0
다시는 그런 일 없도록 하겠습니다.,0
오늘 좀 맛이 없긴 하다,0
ㅉㅉ 자기들 부모가 그러라고 학비 대준 줄 아나 한심하네,1
마음도 없고 그냥 양아치들 모아놓은 곳 같아,1
이번에 새로나온 폰 카메라 성능 엄청 좋더라,0
나 이번에 #@# 으로 여행 가기로 했어,0
당일에 계약자가 약속 파토냄,0
야 그래도 다들 시위하고 열심히 민주화 운동하잖아,0
야 너 진짜 매정하다ㅜ,0
밥을 너무 많이 먹었나?,0
생각할수록 빡치는 머지,1
저런 애들은 딱 자존감낮은 애들임,0
오늘 너무 피곤한 하루 였음 ... 진짜 너무 힘드네,0
그러니까 걍 병역기피했으면 저렇게 살아라,1
아무래도 코로나 때문에 맨날 집에 있다 보니까 나태함이 습관이 되어서 그런 가봐,0
엥 이거 짭이었어?,0
여자 맞음 저 사람 ㅋㅋㅋㅋ?,1
잘만 하면 한 달에 오백도 번다나봐,0
생각하는게 다를까봐 조금 걱정된다.,0
전라도 홍어충들 신났네 ㅋㅋㅋ,1
오 나도좀 알려주라 얼마나 좋은지 공유좀 해줘,0
그래? 그럼 그냥 깔지 말아야겠다.,0
삶이 넉넉하니 그런 소리가 나오지.,0
니가 늙었다는 증거야.,0
니인생 아니잖아 남이사 혼전임신을 해서 결혼을 하든 말든 뭔상관임?,0
앞으로 같은 상황이 되면 또 그짓을 할께 뻔한데,0
그리고 중국인들은 요새 어딜가나 많지 않아?,0
대체 자유민주주의는 언제 실현되는 거야~,0
또 상타왔네?,0
너 남자친구 외국인이라며? 응큼하기는,0
대머리가 말도 막하네,0
엘리베이터 버튼 좀 눌러줘,0
쟤네들이 제일 역겨운 종들임 ㅋㅋㅋ,1
와; 진짜 넌 그냥 병싄 색희 아니냐? 진짜 띨빵하네 ㅋㅋ,1
페미들은 이 사태에 관심이 없어,0
ㅈ도 모르는 엠2 뒤진 틀딱 대깨문들 ㅋㅋ,1
게이 새77ㅣ들이 왜자꾸 눈에 띄고 찌럴이냐 진짜 #@#도 뭐가 좋다고 빨아주는거임? 그래봤자 똥꼬충 ㅋ,1
팀장님 오늘 김대리 감기 때문에 출근이 어려울것같습니다.,0
야 그냥 이것 만 사고 가 이상한데 돈 쓰지 말고,0
걔네 또 그랬어?,0
너도 나이 먹는다니까?,0
"작은 건 그나마 봐주겠는데, 큰 건 정말 혐오스러워.",0
엠씨몽에서 앰터몽으로 바꿔야 해요,0
난 몸 망가지는 것도 싫어,0
요즘은 부모가 조심시켜서 안그럴걸,0
뭐? 이 늙은 아재가 돌았나 시1발 당신은 콩밥 먹어야지 정신 차리지?,1
이제 식용 개 금지하는 법이 생길거라던데?,0
그건 너무 차별적인 말 아니야?,0
난 솔직히 해외여행 좋은지 모르겠던데,0
누가 저런데서 사먹겠노 와이프한테 이혼당할 듯,0
귀하신 국회의원님의 아들이잖아^^,1
와 저 여자 입 진짜 크다.,0
광고주에 충성하네 ㅋ,1
죽는건 좀 아니고.. 그냥 잘 쓰고 다녔음 좋겠어,0
저 분이 신경도 안 썼으면 큰일났을 듯,0
응 진짜 한심하더라. 왜 그러신대?,0
그니까 나같으면 출연진들한테 절이라도 할 듯 공개 저격할 게 아니라 ㅋㅋ,0
추워서 나가기 싫은데. 그런 심부름은 꼭 왜 날 시켜?,0
조만간 진짜 뉴스 한번 나올지도 몰라.,0
똥 냄새가 너무 지독하잖아.,0
우리 내전 이길 수 있을까,0
왜 멋지지 않아?,0
지금 화면에 나오는 신인 여배우 너무 예쁘잖냐?,0
그니까 광고 나와봤자 본인한테 마이너스일 텐데,0
새벽에 개짖는 소음 때문에 너무 괴로워 죽겠어,0
잊지 말자구,0
요즘 볼만한 국내 영화가 없는 것 같아.,0
난 솔직히 흑인 인종차별 영상 봐도 불쌍하게 안 느껴져,0
난쟁이 똥자루가 국대로 뛰고 있네?,1
얘 몸매 완전 죽이지 않냐.,0
다이어트를 하던가 의자를 좀 바꿔라,0
음식점엔 젊은 알바만 뽑더라,0
속도 없어 진짜 별꼴이야,1
왜 재미가 없어?,0
손님을 초대해 놓고 약속을 어긴게 무슨 자랑이라고 꼬박 꼬박 말댓구야.,0
스테이크 포크로 써는 사람도 있더라. 경박해,1
신혼이 그렇게 좋은가요?,0
너 어제 술먹고 완전 개된거 기억나?,1
야 아프리카 거지 말라깽이가 된 것 같아,1
감옥에서 쓴 편지 가관이다,1
걔는 생각을 하고 사냐?,0
나 주말에 일본인 친구 사겼어,0
내가 왔는데 왜 인사를 안 해?,0
"이게 다 처벌이 약해서 그래, 사형 때려봐 또 범죄 저지르나",0
뭔 소리를.. 근데 45년을 구형했었냐?,1
인정 저런 여자는 그냥 다 잡아서 생매장 각인데,1
넌 앞으로 절대 개입하면 안돼.,0
아무리 그래도 그건 안 먹겠지,0
아직 청춘 같으셔서 보기 좋구만 뭘,0
정부 홍보 예산도 늘리고 했는데 정작 아는 사람은 국민 두 명중 한 명이래,0
기러기한테 새우깡 주고 싶다,0
너 여친도 대단하네,0
저만큼씩 먹는데 살이 안 찔리가 없지,0
나는 #@# 엄청 맛없던데 순전히 이름 때문에 유명한 듯,0
아이돌 굿즈에 1200만원 쓴거 보니까 역겹더라 ㅋㅋ,0
지하철에 임산부 좌석이 많더라,0
내가 요즘 사업하잖아,0
우리나라 운전면허증은 나이 차면 주는 민증 수준이네,0
다른 일이 하고 싶은 거 어떡하니.,0
저 여자는 저렇게 나이차이 많이 나는 남자를 어떻게 만나는지 모르겠네,0
동남아 사람들은 다 비슷하게 생긴 것 같아,0
옆에 붙어서 꼬붕짓하더니ㅉㅉ,1
그럼 초등학교에 남자 선생 많지 않은데 왜 늘리자는 소리 안 하는 건데?,0
응 왜?,0
근데 쳐다보면 범죄래 ㅋㅋㅋ 어느 장단에 맞추란거야?,0
그래 잘 했어 똥차놈들 진짜 똥 밟아라,1
보통 그런애들 ㅋㅋ 돈은 없는데 외제차는 쓰고싶어 하는 그지들을 위한 차임 ㅋㅋ,1
하 여기 또 어매 뒤진년 하나있노,1
당장 도시락 싸들고 다니면서 배워야 한다.,0
촌닭들은 괜찮은 서울 여자 못만난대,0
예쁘지 않냐?,0
나 거절 잘 못하는 거 알잖아,0
너는 무슨 화장품 쓰니? 좋은 게 있으면 추천 좀 해줄래?,0
앗 알람을 못 들었네.,0
좀 억울한 부분도 분명히 있을 거 같긴 함,0
맨날 사주면서 뭐하러 사귀냐,0
와 개쩔어...지금부터 소처럼 일만하면 저런 집에서 살수는 있는건가,0
도대체 지금 술 마시러 싸돌아다니는 애들은 뭐냐,1
왜? 출산율이 낮아서?,0
내가 여기 관두면 바로 노동청에 신고한다,0
백신 확보도 못하는 이것도 나라라고 으휴,0
하물며 대리운전비도 아끼는 사람인걸?,0
우리 아들이 인형을 갖고 싶대,0
머리에 든 것도 별로 없는 것들이 설치지 꼭 ㅋㅋ,1
연쇄살인에 대한 구체적이고 실질적인 대책이 필요하다,0
내가 뭘 어쨌다고?,0
#@인간및인간집단.인물.방송인.남성#이랑 #@인간및인간집단.인물.방송인.남성# 힙합 너무 잘하는 듯,0
응 나 시력 마이너스야.,0
이번 달은 좀 바쁠 것 같네.,0
내 얼굴에 이 머리 잘 어울릴 것 같지 않음?,0
오늘 제가 박보검씨 닮았다는 소릴 들었어요~,0
이건 아니지 저렇게 드드드드 말만 빠르게 하는 랩을 좋아한다고?,0
강아지 키우고 싶어.,0
이 시국에 올림픽 한다는게 말이되나,1
그런 짓은 나 없는 데서 해,0
그게 제일 순수해 보이고 예뻐서 그런 거 같은데,0
짬 좀 찼다 싶으면 반응도 없고 시간 때우려는 거 눈에 보임,0
얼른 박아줘,0
학창시절에 공부 열심히 하라는 말 틀린 거 아님.,0
얼굴 만졌니?,0
내 특기가 컴터로 뭐하는건데,0
저건 엄연한 갑질이냐 상것아,1
저 사람 독서실인데 소리를 너무 많이 내네,0
여자애가 욕은 하지말자~,1
능력도 없으면서 센 척 하는 게 꼴 보기 싫거든,0
아 그걸 왜 먹어 진짜 치약 짜먹는 것 같던데,0
뭐하긴 게임해야지,0
힘들게 공무원 시험 합격했을텐데,0
그래도 가끔 아예 환골탈태하는 경우가 있긴 있더라,0
ㅇㅈ 도덕적 중립이란 게 애초에 기존의 도덕을 지지하는 건데 ㅋㅋㅋㅋ,0
요즘 살쪘어? 볼에 살이 좀 붙었네,0
열심히 운동해서 근육 키워야지,0
헐 요즘 세상에 대학 안 나온 사람도 있어요?,1
중구난방인 상황에서 정리해줄 사람이 필요하니까 그렇지,0
액면가는 30살이잖아.,0
너 그 말 당장 사과해,0
그랬다간 미국이 대륙봉쇄하고 융단폭격해서 중국 지도에서 지워버려주겠지,0
한강에 빠져 버릴까 그냥.,1
그냥 요새 유튜브만 보는 내 자신이 멍청해보여.,0
ㅋㅋ너 지역감정 있니?,0
폰부심을 도대체 왜 부리는거야?,0
ㅋㅋㅋㅋ 학부생 찐따야..업계 탑이야 저 사람,1
10년이면.. 슬슬 잘생긴 남자를 품을때가 됐지,0
"지들끼리 물고 빨고 하면서 공감하는 척하면서, 일은 개같이 안함.",1
남자들은 군대가기전에 무조건 업소 가서 하고옴?,0
정말 그런가?,0
우리나라 국방예산은 맨날 느네,0
ㄹㅇ 장사아무나 하는게 아니노,0
그건 내가 가진 게 없기 때문이야.,0
빨리먹고 나가야겠다,0
가죽 재킷 입고 오토바이 타는 게 내 꿈이야,0
여자 남자 다 각자 사정이 있는데 왜이렇게 싸우는 걸까?,0
독일 결혼 문화 참 바람직하다.,0
궁금하니까 말해라,0
나 저기서 사진 좀 찍어줘,0
대체 IS 합류한 여자를 왜 받아줘야 하냐?,0
진심 텃세 부리는 걸로 유명한 회사임 뭔 지네가 다 회사 임원인 줄 아는 듯,0
니가 술 담배같은걸 많이 해서 그래,0
한 시간만 일찍 출발하면 되잖아,0
나 배고프단 말이야,0
그냥 상종할 생각도 하지말고 도망가,0
저 양반 중증 질병 걸린 거 같은데?,0
개똥아님?,0
셋다 다른 매력으로 이쁘던데ㅋㅋ,0
아 미안 내가 너무 흥분해서 말했다,0
그래 다했다 어쩔래.,0
#@인간및인간집단.인물.체육인.남성#도 이제 퇴물이다.,1
야 못생긴애 말고 예쁜애가 가지고와,1
조만간에 진짜로 해봐야겠네,0
오늘 여우짓 하는 여자 봄 ㅋㅋㅋㅋ,1
부부관계 이런 건 문제 없고?,0
피해의식 있는 서민들이 자극하기,1
그래도 나름 주변에서 하는 사람 많던데?,0
애초에 미국은 수정헌법에 무장 권리가 있음,0
그 같은 회사 남자 아이돌이랑 연애했던 애 맞지?,0
너라고 안 느낄 것 같냐?,0
양심적으로 발코니에서 고기 굽는 건 좀 아니지 않냐?,0
나 내년엔 일본 꼭 갈꺼임,0
이따 빵뎅이 한번 만져보자,1
얼굴 때문에 그렇게 말한다니 너 정말 쓰레기네,1
그래서 나는 그냥 할리우드 영화만 본다,0
난 그게임 안해봤는데 조금 그렇더라 진짜,0
사장님 가게에 할 일 많은데 안 도와주시고 남자친구랑 #@# 갔음,0
나는 커뮤니티에서 페미니스트들 보일 때마다 신고하고 있어,0
나는 저렇게 안 살게 공부 열심히 해야지,0
나 비염때문에 그런데 안틀었으면 좋겠어,0
무식한 짱깨쓰레기들ㅉㅉ,1
기계가 주인을 잘못 만나서 고생하겠네~ㅋㅋㅋ,1
너 금연한다며?,0
진짜 너무 이기적인거 아닌가?,1
그니까 ㅋㅋㅋ누구 눈엔 누구만 보인다더니,1
그때도 이목구비 찐해서 이쁜긴 이뻤는데 남자팬들 너무 하더라,0
고졸입니다.,0
그래.. 말을 말자,0
부모가 얼마나 방치했으면 밖에서 저렇게 자빠져 있는지.,0
요즘 뉴스에서 북한 이야기가 많이 나오네?,0
이러다 반전 해명 나오면 우디르급 태세전환할 듯.,0
와 진짜 제정신아니다 저런 살인마한테 무슨 이유가 필요하냐,0
안색 그렇게 나빠보이지 않는데?,0
인정 방역수칙좀 지켜주지 걔네들 때매 피해보는 사람들만 몇명이야,0
요즘 애들은 오토바이도 없어서 킥보드로 폭주를 하냐 ㅋㅋㅋ,0
#@인간및인간집단.인물.인물_무정보.남성#씨 우린 맞지않아 이쯤해서 헤어져,0
아닌데?,0
사돈 집 아직 유산 문제 정리 다 안됐어.,0
우리 교수님 사실 좌빨이었노,1
전 연인한테 참 인색하더니,0
역시 너는 한국 여자를 싫어하는구나,0
ㅋㅋㅋ 우리 학교는 성비 남여 4:6인데 어딜 봐서 남초라는 건지? 이래도 회사는 남자만 뽑음,0
어차피 그런 식으로 의원 자리만 탐내는 놈이 수두룩하니까 뭘 해낼 리가 없지.,0
아니 맨정신이다. 니가 짜증나게 하니까 그런거 아니야.,1
정치 편향이라면 #@인간및인간집단.조직및단체.언론기관#부터 손봐야지.,1
알바 하루 일하고 또 도망갔네,0
학력 콤플렉스가 널 이렇게 만들었니?,0
와 역시 천조국 클라쓰..,0
그러면 공장에 가~,1
너 나한테 화난 거 있어?,0
남편을 호갱빨아야 되는데 사랑을 의심하니 힘들어질거라니,0
대체 넌 했던말 몇 번이나 하는데?,0
드라마 남주 얼굴 보다가 옆을 보니까 우울하잖아,0
주변에 좋은 여성이 있다면 그 사람이랑 사귀는 것도 좋을 듯.,0
모더나 들어온다고 하니 내일부터는 모더나 부작용 기사가 나오겠군,0
혹시나 다른 생각이 있나 하고 글 적은 건데 싸질렀다는 표현을 써야하나?,0
안하는 게 아니라 못하는 거겠지,1
뭐하러 한국여자랑 결혼함?,0
"영양제를 맞았나, 없던 힘이 왜 솟아.",0
ㅋㅋㅋㅋ 그러게. 지금 아무런 준비 없이 해버리면 우리 세대 때 진짜 힘들어 지는거 아니냐..,0
"넌 총이 더 무섭냐, 칼이 더 무섭냐?",0
"#@인간및인간집단.인물.체육인.여성#, 내가 응원했었는데... 토악질 나올 것 같다.",1
사람을 죽게했는데 도주우려가 없다고 구속을 안하는게 말이 되나?,0
응 많이 피곤해.,0
그래도 걸레라는 말은 좀..,0
멀리서 지켜 보는 게 더 소름 아님? 자기가 옛날에 버린 애가 쫓아 다니면서 본다고 생각해봐 ;;,1
"야, 술 빼지 말고 더 마셔.",0
이런 드라마가 너는 재미있냐?,0
온갖 증거 조작해서 우파들 깜빵 보낸 놈인데.,0
나 지금 다이어트중이잖아.,0
우리 집 강아지들 귀여움이 사라져서 더 이상 키우고 싶지 않아.,0
너도 철학을 하니까 결국 같은 인문학을 하는 사람 아니야?,0
여자는 화장을 해야 여자야 탈코하면 여자 아님ㅋㅋ,0
예뻐도 머가리 비면 길게 만나기 힘들어.,0
카카오 방인지 니 방인지;; 이정도면 정신병...,1
진짜 그런 것들은 거세를 시켜버려야 한다니까,1
날씨가 갑자기 추워졌다,0
세상을 정복할 남자가 특별히 이 게임카페에 가입했다!,0
너 오늘 양치했어?,0
#@인간및인간집단.인물.방송인.남성#? 그냥 잘생겨서 그래 보이는 거 같은데 연예인 성격 궁예는 의미 없잖아,0
나도 일부러 임산부석에 앉는다,0
ㅇㅇ 그래서 사람들이 #@# 이러던데ㅋㅋ,1
시험까지 망쳐가면서 일하는 사람들이 있더라,0
한국 같았으면 학생놈들이 성폭력범인데.,1
와 신민아 입은 옷 예쁜데 어디 브랜드지?,0
나 마트 갈 건데 뭐 살 거 있으면 말해,0
망상도 정도껏 해야지,0
아직 시간이 필요하니 기다려주십시오,0
그런 걸 원래 오마쥬라고 한다,0
가방 끈이 끊어져서 새로 사야겠어,0
에이 다른 사람이랑 착각한 거겠지.,0
아니 내가 겪은 건 아니고 그냥 인터넷에 보이잖아,0
지가 좋아서 있어놓고 빙딱인가,0
사장님 금반지 사러왔습니다,0
명예니 뭐니 뻔히 보이는 위선 떠는 게 너무 역겹다..,0
약좀 가져와 주라,0
그러게. #@#을 주적이라 말도 못하고.,1
쫌생이 같으신 부분이 있으시길래요,1
쟤도 성형을 좀 해야 할 텐데,0
언제 가봤니?,0
임산부석은 비워놔야지 왜 니가 앉아?,0
그래서 요즘은 후회중이야,0
우리 반 남자애들이 너무 말을 안 들어.,0
안경이 부러졌어,0
요즘 여자들은 몸매 관리를 안하나봐?,0
레고는 보면 볼수록 어른 취미임 너무 비싸,0
우리가 뭘 하든 댁이 무슨 상관이세요,0
K힙합 듣는 K한남... 최고의 조합이다,1
입덧 심해서 임산부 전용석 앉아서 좀 쉬고 싶은데 출퇴근 할때마다 아줌마 아저씨들이 그 자리에 앉아서 자는 척 하네요ㅠ,0
방언에 대해서는 국문과에서 수업 열리던데 들어 봐,0
아 오늘 눈 썩을 뻔 했어,0
상남자 특징은 유선이어폰 씀,0
걔들이 여자냐? ㅋㅋㅋㅋ,1
우리나라 정부는 말만 번지르르하지 제대로 하는 게 없는 듯,0
에휴 그래,0
그치? 이제 토착왜구 없겠지?,1
아이돌들아 겸손해라 그래야 오래간다,0
나 전여친 진짜 예뻐졌더라 .. 다시 연락해도될까,0
응~그래봤자 나이 많은 상폐녀임.,1
쥐뿔도 없는 것들이 목소리는 커가지고 다들 목청을 잘라버려야 돼,0
그런 말 함부로 하지 마.,0
왜 자기가 자살하면서 아이들까지 죽이는지 너무 세상이 흉흉해,0
노동시장 유연성 개뼈다구 같은 소리를 하네,1
대통령 선거엔 뭐하러 나왔을까.,0
하 진짜 시험 공부하기 싫어 ㅠㅠ 내가 왜 해야 돼? 놀고싶어,0
너보단 많이 움츠려질꺼다,0
"너가 오늘 뿌린 향수, 향이 독특하다.",0
여친 어떻게 구하는 거냐?,0
꼴보기가 싫잖아,1
원래 이 시간대에 별 이유없이 타는 노인들 많음,0
결혼은 커녕 여자랑 말 한 번 못해 본 찌질이가 잘도 지껄이네.,0
나도 거울 볼 일 있는 남자야.,0
왜 둘이 싸웠냐?,0
이번 신형 모델도 거의 #@물질적산물.상품.가전제품#랑 똑같이 생겼던데..? 좀 자기들만의 전략이 필요 할 듯,0
어? 왜 울고 그래 장난이잖아 ㅠㅠ 넌 할 수 있어! 과자 조금만 먹으면 되지 다이어트 힘내자,0
나이 먹으면 주름 생기는 게 당연하지요.,0
#@인간및인간집단.인물.방송인.남성#이 한남이다 뭐라나 하면서ㅋㅋ 현실은 방구석 뚱땡련들 신경도 안쓰고 돈 잘버는 인기 웹툰 작가~,1
"배가 불렀네요, 취지만 좋지 과정은 완전 장사치들..",1
미안 씻고올게,0
저 남자 코 엄청 크다,0
와 앞차 깜빡이도 안키고 들어오네?,0
연애하는 지인이 있다면 얘기 좀 해줄래?,0
옛날 래퍼들은 간지가 좀 있었는데 ㅋㅋ,0
좁은 게 아니라 너무 지저분해서 더 그런거 같아.,0
쟤는 저 정도로 입이 싸서 어떡하냐,1
왜 자기 생각만 하지,0
왜 집값 때문에?,0
야 나 진짜 진심이야 배가 너무 아파 이거때문에,0
지난주에도 그러더니만 무슨 매주 고비래,0
운전 조심 좀 해.,0
아 사장님이랑 했을 때 진짜 좋았는데,0
얘가 제정신이 아니네. 네 우울증이 심각해진 거 알아?,1
너랑은 그냥 연을 끊어야겠다,0
그래도 그분들 때문에 지금 나라가 있는 거야,0
뭐 사람에 따라서 관점이 다를 수 있지 않을까?,0
네 다음 일베충,1
탈레반이 아프간 장악하고 처음 한 일이 페미니스트 처형,0
학교폭력으로 학생이 자살했대,0
출퇴근 시간에 사람이 진짜 너무 많다.,0
둘 다 무쌍 여신이야,0
나도 마찬가지야,0
전국의 대학생들이 #@인간및인간집단.인물.정치인.남성# 후보 실언에 들불같이 들고 일어남,0
어제 잠깐 인사한 애 말하는 거야?,0
인도도 성차별 문제 심한 듯,0
그냥 벗고 다니면 수입이 훨씬 좋아질 것 같네요ㅋㅋ,1
쉽게 돈 버는 거에 맛들리면 못 끊지.,0
그 사람들도 안씻고 다니는게 아닐거야,0
와 너 요새 어디 아프냐?,0
마감했다는데 안 나가고 있는 사람들은 왜 그런 거야?,0
저게 발달이 느린거지 지능이 낮은 건 아니지,0
일본이 세후로 한국보다 평균 300만원 정도 더 번다고 나오네,0
저 개그맨 딸이 벌써 저렇게 컸네.,0
또 무슨 일로 이리 감정이입이야?,0
그러게 스타의 귀환이네,0
하..그래야겠다,0
그렇긴 한데 서울사람이야,0
사장님한테 말했어? 그래도 큰일 안 나서 다행이다,0
일자리가 있어야 집도 사고 애도 낳지,0
너는 몇살이니?,0
우리는 그런 기술도 없어서 기술상용화는 꿈도 못꿔,0
알아서 다행인 건가..,0
#@인간및인간집단.인물.정치인.남성# 저 놈은 또 미인계를 시작했구나!,1
댓글놀음 언제까지할거니?,0
완전 칼을 갈고 나온 느낌이야,0
쟤 내일 남친이랑 1박 2일 놀러 간대,0
연예인들은 어떻게 저것만 먹고 춤 추고 노래할까?,0
여기서 그만두지 않으면 평생 이렇게 살아야 하는데 난 자신 없어,0
"그 방송국, 예전에도 예능 조작해서 문제되었는데…",0
#@인간및인간집단.인물.방송인.여성#한테 과도히 비난해도 암담한 현실 안 바뀐다 수고해라,0
연예인들도 많이 쓰던데 뭔 소리,0
내가 보자는 영화 이미 봤다고 해서 그러려니 했거든,0
네팔 구르카 용병이 최강이지,0
#@인간및인간집단.인물.정치인.남성#은 왜 보수인지 모르겠다,0
오크 냄새가 입에서도 나지 않나?,0
나 이상형 정한 거 같아,0
내가 먼저 앞장 서서 출발할게,0
