text,real_label,wrong_label
기저질환자들 백신맞고 부작용 생기면 기저질환 탓하고… 그것땜에 안 맞으면 환자일 수록 코로나에 취약하다고 하니….,1,0.0
세입자들 또 #@# 불러들여 수 쓰는구나.,0,1.0
야 무슨 방학도 있고 수업도 6시면 딱 끝나는데 불평은,1,0.0
#@# 놈들은 민폐 끼치면서 뻔뻔하게 잘만 살아있네,0,1.0
어짜피 대통령 못돼 쟤는,1,0.0
저따구로 돈벌어서 일반인 만날 생각마,0,1.0
누가? 아 #@인간및인간집단.조직및단체.정치팬덤#,0,1.0
애들 좀 짜증나게 하지말고 알아서 할거 해,1,0.0
우리나라 기업이었으면 이미 손절하고 기사 때림 ㅋㅋ,0,1.0
넌 니가 진짜 이쁜 줄 아나봐?,1,0.0
곧 명절이라 떡값 들어오겠네.,0,1.0
그냥 나가자 이 화상아!!,0,1.0
애 낳지 않는 여자는 존재 이유가 뭐야?,1,0.0
너 때문에 우리나라 수준이 떨어지는 듯.,0,1.0
애기엄마가 얼굴 싹다뜯어 고쳤나보네,0,1.0
이게 의대생들 평균 얼굴이라고?,0,1.0
조금도 손해 안 보려고 난리 치지 ㅋㅋ,0,1.0
다시 태어나도 못 할 거다,0,1.0
반박도 안 되는 애들이라 그냥 포기함,0,1.0
저 여자는 춥지도 않은가 가을에 왠 시스루 ㅋㅋ,0,1.0
맞는 소리인데 너도 마스크 안하고 다니면 #@#사람들이랑 똑같아 지는 건데?,0,1.0
사내자식이 한 번 시작한 일은 끝을 맺어야지.,0,1.0
회사에서 숙제하듯이 받은 일처리만 딱 하고 칼퇴하는 게 몸에 밴 애들은 어느 조직이든 높이 올라갈 생각하지 말아야지 ㅋㅋㅋ,0,1.0
인싸들은 그런게 재밌나?ㅋㅋㅋㅋ,1,0.0
커버치는 척 하면서 뚱뚱하다고 돌려까네,0,1.0
ㅋㅋ티났어?,1,0.0
인정이다 아주 그냥 판새들부터 다 잡아서 벌 줘야지,0,1.0
중국에서 생수에 구더기 나온거 보고 토 쏠리더라,0,1.0
슬프지만 인정한다. 우리가 끝내자.,1,0.0
너 그런 말 어디가서 하면 철컹철컹이다ㅋ,1,0.0
험한 일은 남자가 도맡아 하고 여자들은 나몰라라 하고,0,1.0
영어 못하는 너는 저게 있어 보이겠지만 난 저게 구리다 꼬마야,0,1.0
난 진짜 예쁜사람이랑 연애하고싶은데 왜 못생긴년들만 꼬이냐 ㅠㅠ,0,1.0
#@인간및인간집단.인물.체육인.여성#은 남편도 패고 살았나 봐.,1,0.0
"하긴, 대놓고 섹시하면 매력이 떨어지긴 하지",0,1.0
아니 자꾸 어쩌라고 저 인생을 기사거리로 쓰는거야?,0,1.0
노예처럼 부릴 거면 쪽바리랑 결혼하는 게 낫지,0,1.0
돌 머리여서 뭔들 알겠냐 모르지 웹툰만 쳐 보는오타쿠 놈들은,0,1.0
한국 남자들은 대체 왜 이러냐?,1,0.0
의사들이 병원 리뷰 남기는 걸 왜 저렇게 반대하지?,1,0.0
너가 하는데 나라고 못 하겠어? 나도 해볼거야,0,1.0
에고 고생많으십니다,1,0.0
#@인간및인간집단.인물.방송인.여성# 너무 쉽게 돈 버는 거 같아!,1,0.0
이게 무슨 대단한 애국 지성인인 척하는 놈들 왜 이렇게 많냐,0,1.0
레깅스 ㄹㅇ 꼴보기 싫네,0,1.0
너 지난번에 길가에서 똥 지린거?,1,0.0
이 듣보들 또한 스쳐 지나가겠지.,0,1.0
사람을 만나느니 평생 히키코모리로 사는 게 나아.,0,1.0
장애인 전용 주차공간에 차 세우는 인간들 싹 다 신고해야지,1,0.0
우리 앞집에도 그런 여자애 한명 있는데 골때려 ㅋㅋ,1,0.0
근데 살면서 다른 남자들도 눈에 들어올 수도 있지 않나?,1,0.0
안 그래도 아이돌 시장 레드 오션인데 그만 좀 만들어라,1,0.0
맞는 브라자는 있냐?,1,0.0
몰랐어? 사람 목숨보다는 돈이지,1,0.0
청자가 아이트래커 해보라니까 이 악물고 가슴 안 보고 그녀의 웃음만 봤다고 하는 것도 웃긴데ㅋㅋㅋㅋㅋ,0,1.0
더 나이들기 전에 얼른 아들 가져,1,0.0
사랑하기 때문에 헤어진다 이런 거 너무 식상하잖아,1,0.0
걔네는 못사는 나라잖아.,0,1.0
ㅇㅇ 22살인데? 문제 있음?,0,1.0
걸작 예상한다 애 요즘 운동해서 몸매 물 올랐어,1,0.0
방귀 뀐놈이 성낸다더니!,0,1.0
애도 아니고 불만있다고 호떡을 왜 던짐,1,0.0
니네 아빠 고소 당했다며 ㅋㅋㅋ,0,1.0
축하는요 서울대도 아니고 겨우 그것밖에 못갔는데,0,1.0
아이스크림을 먹을때마다 꼭 그렇게 혀로 날름거려야겠어?,0,1.0
돈 가지고 싶어서 왈왈거리는 애들 직관 하고 있으면 얼마나 재미있을까,0,1.0
내말이 근데 본인은 모르는 듯,1,0.0
일본은 진짜 답이 없는 나라다,1,0.0
아니 진짜 님 때문에 게임 넘어간건데 왜 자꾸 내빼려고만 함?,0,1.0
#@# 장사하던 #@인간및인간집단.인물.정치인.남성# 패거리들 다 어디 간 거냐?,1,0.0
대머리 되고 1억 받기 vs 그냥 살기 뭐가 낫냐?,1,0.0
저번달부터 카드깡 중인데 큰일났다,1,0.0
알았어 이런 잡담할 시간에 빨리 끝내버리자,0,1.0
너 말고 딴 인간이 있다는 사!실!,1,0.0
#@# 사람임ㅋㅋ 한국에서 개천에서 용난다라는 말은 이제 완전 옛말임ㅋ,0,1.0
이 세상에서 모기라는 생명체들 전부 사라졌으면,0,1.0
으휴 집에서 부모가 자기 자식이 한심하게 저러고 사는거 알라나,0,1.0
여자들 줄 서먹는 음식점들 맛있냐?,0,1.0
지금 시대가 어느 땐데 아직도 전쟁 타령이야?,1,0.0
연예인들은 똥차들이지,0,1.0
그러게 뭐하러 세금써서 살려두는지 모르겠네,0,1.0
너무 징그럽고 소름 끼쳐,0,1.0
ㅋㅋㅋㅋ오 실천할게요,1,0.0
밥 먹으면서 스마트폰 좀 그만봐,1,0.0
페미니스트의 하루 말해준다 내가 ㅋㅋ,0,1.0
ㅇㅈ 우리나라 초딩 수준이 일본보다는 나을 듯,1,0.0
맞아 계속 저렇게 굴면 나중에 애 커서는 눈 한번 깜짝 안 하고 거짓말 함,0,1.0
걔네 집 돈 없어서 못 물어내.,0,1.0
#@인간및인간집단.인물.방송인.남성#은 실력파잖아 얘는 뭥미?,0,1.0
이 영상 봤어? 노브라 아니냐 이거,1,0.0
애가 너무 순둥이라 그래. 그저 세상이 지 마음 같은 줄 알아.,0,1.0
어차피 보는 사람이 한정된 장르에 열을 낼 필요는 없음,1,0.0
얘네 사람 아니고 원숭이잖아요,0,1.0
왕과 왕비부터 제정신이 아닌데 제대로 된 국가겠냐 ㅋㅋ,0,1.0
홍대 인디병 걸려서 그런 거지,1,0.0
K문화가 유행이라더니 이젠 모기까지 열풍을 몰아서 해외진출했나보네 ㅋㅋ,0,1.0
너는 옷이 그게 뭐냐 점잖게 좀 입어라.,0,1.0
말하는거 진짜 저급하네;;,0,1.0
요도에 소변줄 넣고 빼는 것도 지옥인데 저런 걸 스스로 넣을 생각을 한다고?,0,1.0
진짜 적군앞에서 도망간 군인이 짤리듯이 범죄자 앞에서 도망간 경찰도 당연히 짤려야 되,1,0.0
시아버지 마음이 이해가 가던데 ㅋㅋㅋ,1,0.0
얼마나 불행한 환경에서 자랐으면 이런 피해망상 가득한 댓글을 쓸까,0,1.0
"선풍기나 끄고 주던가. 나으란 거야, 아니면 풍선되란 거야. 속을 알 수가 없으니",0,1.0
야 저기 중국인들 있잖아 에휴,1,0.0
편한 거만 찾는 요즘 애들 정말 싫다,1,0.0
앗 들켰다 토끼자,1,0.0
그런데 수능 7등급 받던 놈이 전교 10등 문과한테 입 터는 건 얼척없음,0,1.0
그러게 그렇게 아무 도움도 안되는 민족이라니,0,1.0
생각할수록 빡치는 머지,1,0.0
저런 애들은 딱 자존감낮은 애들임,0,1.0
이제 무조건 여경만 뽑아야 함.,1,0.0
그렇게 아니꼬으면 니가 맛있는거 사주던가,1,0.0
우리나라 여성 소방관의 현실을 몰라서 그래,1,0.0
여자 맞음 저 사람 ㅋㅋㅋㅋ?,1,0.0
니가 늙었다는 증거야.,0,1.0
전문가들도 #@#꺼만 쓰는데 그 좋은 기기따라 쓰는 데 국적이 왜 나오냐,1,0.0
너 남자친구 외국인이라며? 응큼하기는,0,1.0
학원도 촬영장비 사려면 돈 필요하잖아 ㅋㅋ,1,0.0
대머리가 말도 막하네,0,1.0
헐 남친이랑 같이 돌리나보네ㅉㅉ,0,1.0
"작은 건 그나마 봐주겠는데, 큰 건 정말 혐오스러워.",0,1.0
그런 인간은 왜 살까?,1,0.0
그런애들때문에 요즘 지나가는 배달원 보면 나쁜생각부터든다니까?,1,0.0
그런가. 내 말이 틀린 건 아니잖아. 뺄 건 빼라고.,1,0.0
누가 저런데서 사먹겠노 와이프한테 이혼당할 듯,0,1.0
ㅇㅇ 누가봐도 이거보다 싼데 이걸 두 배 값에 팔려고 하네,1,0.0
와 과거사진 보면 누구세요 하는 연예인 많다,1,0.0
응 진짜 한심하더라. 왜 그러신대?,0,1.0
그니까 나같으면 출연진들한테 절이라도 할 듯 공개 저격할 게 아니라 ㅋㅋ,0,1.0
똥 냄새가 너무 지독하잖아.,0,1.0
또 백인남자라면 환장하는게 문제,0,1.0
"어이, 거기 배달! 이건 입주민 전용 엘리베이터야.",1,0.0
ㄹㅇ 소비자의 힘을 보여줘야 한다고 생각함,1,0.0
손님을 초대해 놓고 약속을 어긴게 무슨 자랑이라고 꼬박 꼬박 말댓구야.,0,1.0
너 어제 술먹고 완전 개된거 기억나?,1,0.0
감옥에서 쓴 편지 가관이다,1,0.0
걔는 생각을 하고 사냐?,0,1.0
"이게 다 처벌이 약해서 그래, 사형 때려봐 또 범죄 저지르나",0,1.0
뭔 소리를.. 근데 45년을 구형했었냐?,1,0.0
넌 앞으로 절대 개입하면 안돼.,0,1.0
노키즈존 없는 실내 공간은 가주면 안돼,1,0.0
아이돌 굿즈에 1200만원 쓴거 보니까 역겹더라 ㅋㅋ,0,1.0
영화배우는 여러 여자들이랑 스킨쉽하고 베드씬 찍고 실제로도 그럴거 아니야,1,0.0
어이 범생이 이리 좀 와봐,1,0.0
도대체 지금 술 마시러 싸돌아다니는 애들은 뭐냐,1,0.0
백신 확보도 못하는 이것도 나라라고 으휴,0,1.0
이걸 선물이라고 가져온거야?,1,0.0
이 시국에 올림픽 한다는게 말이되나,1,0.0
짬 좀 찼다 싶으면 반응도 없고 시간 때우려는 거 눈에 보임,0,1.0
얼른 박아줘,0,1.0
얼굴 만졌니?,0,1.0
그냥 키크고 돈 많으면 장땡아니야?,1,0.0
여자애가 욕은 하지말자~,1,0.0
능력도 없으면서 센 척 하는 게 꼴 보기 싫거든,0,1.0
결국엔 다 한 패인 거지,0,1.0
아 그걸 왜 먹어 진짜 치약 짜먹는 것 같던데,0,1.0
헐 요즘 세상에 대학 안 나온 사람도 있어요?,1,0.0
그랬다간 미국이 대륙봉쇄하고 융단폭격해서 중국 지도에서 지워버려주겠지,0,1.0
돈 줘도 안 갈거면서 왜 그래,0,1.0
그냥 요새 유튜브만 보는 내 자신이 멍청해보여.,0,1.0
남자들은 군대가기전에 무조건 업소 가서 하고옴?,0,1.0
응 너랑 담배랑 저울질해봐도 담배가 훨씬 소중해.,1,0.0
저건 나대는 게 아니라 주장을 하는 거지.,1,0.0
사람 한 명을 꼭 망쳐놔야 속이 시원했냐,1,0.0
대체 IS 합류한 여자를 왜 받아줘야 하냐?,0,1.0
진심 텃세 부리는 걸로 유명한 회사임 뭔 지네가 다 회사 임원인 줄 아는 듯,0,1.0
그냥 상종할 생각도 하지말고 도망가,0,1.0
나도 아침부터 저런 얼굴 뉴스에서 보고 싶지 않다,0,1.0
개똥아님?,0,1.0
오늘 여우짓 하는 여자 봄 ㅋㅋㅋㅋ,1,0.0
피해의식 있는 서민들이 자극하기,1,0.0
솔직히 운전하면서 스마트폰 하는 게 뭐가 잘못이냐?,1,0.0
죽는 것만큼 쉬운 일이 없을걸?,1,0.0
왜 팝송들은 가사에 욕이 없는 노래가 없는 거야?,1,0.0
부산 기장은 기장이맞음?ㅋㅋㅋㅋㅋ,0,1.0
진짜 너무 이기적인거 아닌가?,1,0.0
그니까 ㅋㅋㅋ누구 눈엔 누구만 보인다더니,1,0.0
여친이 자기집 놀러오라는데 준나 설렌다 어쩌지?,1,0.0
부모가 얼마나 방치했으면 밖에서 저렇게 자빠져 있는지.,0,1.0
와 진짜 제정신아니다 저런 살인마한테 무슨 이유가 필요하냐,0,1.0
인정 방역수칙좀 지켜주지 걔네들 때매 피해보는 사람들만 몇명이야,0,1.0
요즘 애들은 오토바이도 없어서 킥보드로 폭주를 하냐 ㅋㅋㅋ,0,1.0
어차피 그런 식으로 의원 자리만 탐내는 놈이 수두룩하니까 뭘 해낼 리가 없지.,0,1.0
정치 편향이라면 #@인간및인간집단.조직및단체.언론기관#부터 손봐야지.,1,0.0
학력 콤플렉스가 널 이렇게 만들었니?,0,1.0
그러면 공장에 가~,1,0.0
남편을 호갱빨아야 되는데 사랑을 의심하니 힘들어질거라니,0,1.0
요즘 죄짓고 자살하는 게 대세잖아,1,0.0
북한 주민들 포식하고 좋겠네,1,0.0
안하는 게 아니라 못하는 거겠지,1,0.0
솔직히 재미는 다 거기서 거기가되니까 이젠 선정적인걸로 승부를 보는거지 ..,1,0.0
덕분에 잘 못 먹어서 살 빠지겠네.,1,0.0
온갖 증거 조작해서 우파들 깜빵 보낸 놈인데.,0,1.0
여자는 화장을 해야 여자야 탈코하면 여자 아님ㅋㅋ,0,1.0
예뻐도 머가리 비면 길게 만나기 힘들어.,0,1.0
너 대신 성적이 자살했잖니,1,0.0
ㅇㅇ 그래서 사람들이 #@# 이러던데ㅋㅋ,1,0.0
망상도 정도껏 해야지,0,1.0
지가 좋아서 있어놓고 빙딱인가,0,1.0
남편 하는 행동이 너무 치졸하네요.,0,1.0
뭐 뇌가 들었겠지,0,1.0
명예니 뭐니 뻔히 보이는 위선 떠는 게 너무 역겹다..,0,1.0
"맞아, 서양여자는 남자들이 잘해주면 그만큼 해주려고 노력한다며?",1,0.0
쫌생이 같으신 부분이 있으시길래요,1,0.0
요즘 여자들은 몸매 관리를 안하나봐?,0,1.0
솔직히 위안부는 그 당시 남자가 착취당한 거에 비하면 아무 것도 아닌 것 같아,1,0.0
아 오늘 눈 썩을 뻔 했어,0,1.0
우리나라 정부는 말만 번지르르하지 제대로 하는 게 없는 듯,0,1.0
여기는 대부분 여시 욕하는구만 뭘,1,0.0
쥐뿔도 없는 것들이 목소리는 커가지고 다들 목청을 잘라버려야 돼,0,1.0
태양광 사업이 좌파들의 진짜 돈 줄인가 보네.,1,0.0
왜 자기가 자살하면서 아이들까지 죽이는지 너무 세상이 흉흉해,0,1.0
난 인도네시아랑 한국이 같은 아시아에 속한 게 부끄러워,1,0.0
너보단 많이 움츠려질꺼다,0,1.0
결혼은 커녕 여자랑 말 한 번 못해 본 찌질이가 잘도 지껄이네.,0,1.0
얘네 또 짜증나게 이상한 설정 넣었네,0,1.0
으 저거 동양인 차별하는 거 봐,1,0.0
애들 한창 클 때인데 제대로 못먹이면 키 안커요,1,0.0
잘 생각해보세요. 몇년전에 제가 잘날갈때 어디서 만난기억이있는지.,1,0.0
꽐라녀 한명 업어가야지,1,0.0
새아가 여자는 딱 두가지만 명심하면 돼,1,0.0
남녀가 호텔 들어갔는데 말 다한 거 아니냐ㅋㅋㅋ,0,1.0
걔네 취업난도 심해서 거지들도 많잖아,1,0.0
어깨도 넓고 복근도 탄탄하고 허벅지 힘도 세게 생겼네,1,0.0
술 먹고 운전하는 것 자체가 잘못됐다고 할 순 없지.,1,0.0
아 사장님이랑 했을 때 진짜 좋았는데,0,1.0
돈 많다고 자랑질하려고 인스타 켰네.,1,0.0
그거 다 허세야,1,0.0
이런 댓글 쓰면 소속사한테 고소 안 당하냐?,1,0.0
판타지 성장 영화 하나 뚝딱이네,1,0.0
나는 #@# 서비스가 나빠서 절대 안 갑니다. #@인간및인간집단.조직및단체.기업# 가지요.,1,0.0
둘 다 무쌍 여신이야,0,1.0
이렇게 일하고 돈받냐?,1,0.0
어디서 벌레 냄새 솔솔 나네.,1,0.0
완전 칼을 갈고 나온 느낌이야,0,1.0
줏대 없는 게 공정한 판결이냐,0,1.0
드러누워야 문어벙이가 해결해주지.,0,1.0
오크 냄새가 입에서도 나지 않나?,0,1.0
내가 왜 너 때문에 바꿔야 돼?ㅋㅋ,0,1.0
와… 그거 안 걸려? 나도 해봐야겠다.,1,0.0
저런 연쇄살인범들은 속직히 사형시켜야하는거 아니냐?,0,1.0
AV 누나 순수 노성형 보니까 저런 분들이 AV 해야하는거 같다 저러니까 인기가 많지 돈도 많이벌겠따,0,1.0
팀장 진짜 개빡친다,0,1.0
못배운티 오늘 재대로 한번 보여주께 이리온나,0,1.0
아니 하여간 기독교 왜 자꾸 모여서 기도하냐고,1,0.0
저런 사람이 대통령 되면 국격이 나락으로 떨어지지,0,1.0
근데 자기 가게 똑바로 안 하면서 싫은소리 하니까 웃겨보여.,0,1.0
#@인간및인간집단.조직및단체.정치팬덤#에 나오는 노인들과는 진짜 대화가 어렵더라.,0,1.0
넌 주제 파악도 못하니?,0,1.0
이런 거지근성은 다 뿌리뽑아야 돼,0,1.0
이제 방역수칙정도는 알아서 지켜라 언제까지 유치원생마냥 가르쳐야되냐,0,1.0
대출 받아서 차 매달 바꾸는 애들이랑 별 다를 바 없지,1,0.0
피해자를 위한 법이 아니라고 생각해,1,0.0
#@인간및인간집단.인물.방송인.여성# 이번에 가슴 제대로 나온 거 너무 행복하더라,1,0.0
너 주위에 사람이 없는 이유를 알겠다,0,1.0
사람 100명 굴리는 것 보다 기계 하나 구하는 게 실용적인건 리얼 팩트. 사람들은 이거 해달라 저거 해달라 말이 많음.,1,0.0
반대로 내가 그 여자애를 때렸으면 난리 쳤을 거면서,0,1.0
진짜 무슨 짐승 같아 ㅋㅋㅋ,0,1.0
이 늙은이가 잠이 통 없어 그래.,0,1.0
저 벌레만도 못 한 인간들.,0,1.0
자기관리 못하는 사람 좀 정 떨어지긴 하더라,1,0.0
탈북자들 일할 줄도 모르네.,1,0.0
진짜 다 나눠먹을 수 있겠다,1,0.0
저사람 공황장애 아냐?,0,1.0
나라에서 파니까 사다 피우겠지,0,1.0
빨리 망하고 다시 생겨나고 무한 반복이네,0,1.0
진짜 피해자면 돈이고 뭐고 처벌이 우선이지.,1,0.0
어차피 취업도 안 되는데 과 입학하려고 돈 엄청 쓰잖아,1,0.0
진짜 이기적인 사람들 많더라;;,1,0.0
#@#에 사형 막 시키는 것도 그거 없으면 그 싸페 수준의 인간들 많아서 통제가 안되어서지 ㅋㅋ,0,1.0
회사 #@인간및인간집단.조직및단체.정치팬덤#이 백신 늦어진게 WHO 순위에서 늦어져서 그렇다고 하더라,1,0.0
와 근데 #@인간및인간집단.인물.방송인.남성#이랑 클럽? 브로커 통해서 만났다더니 얘도 곧이겠네,1,0.0
나는 부모님 중구종량제봉투에 버릴 거야,1,0.0
못난 습관을 언제 고칠래,0,1.0
니 주머니 속에 내 꺼 있다에 내 손모가지건다 ㅋㅋ,0,1.0
그리고 자기 논리를 지적하는 남자는 찌질한 남자로 몰아감 ㅋㅋㅋ,0,1.0
쟤는 맨날 왜 저렇게 울어?,1,0.0
여자는 군대고 안가고 혜택은 혜택대로 받고 너무 불공평한 거 아니냐?,1,0.0
니가 단군시절부터 모아도 불가능해 열폭멈춰,0,1.0
니네가 여자를 못만나봐서 그렇다... 운동하는 사람은 장난 아니다 얘들아,1,0.0
이런걸 보고도 가만히 있냐 ㅋㅋㅋ,1,0.0
화장실 몰래카메라 설치 하는 애들은 정상정인 사고방식이냐,0,1.0
니가 술 먹자고 했다며?,1,0.0
임산부로 보이면 비행기 좌석 업그레이드 해 줘야 하는 센스는 있어야지 12시간 내내 비지니스 좌석에서 힘들어 죽는 줄 았았어.,1,0.0
휴대폰 문자 소리 틀어 놓는 애들은 대체 무슨 심리일까 때려달라는 거 아니냐 ?,0,1.0
난 너무 보잘것없는 인간이지?,0,1.0
욕심은 그렇게 많아서 우에 살려고 그러는데,1,0.0
중국한테만 유독 약하게 구는 거 아무래도 정권이 좌파라서 그런 거냐,0,1.0
"맞는데, 하고나면 금방 다시 쪄.",0,1.0
그림 그리는 사람은 옛날부터 가난뱅이었지,0,1.0
냉면 한 덩어리 고기육수 한 그릇이 만원이 넘는 건 거품이죠.,1,0.0
"걔네는 아바타지, 현실에 존재하지 않음ㅋㅋ",0,1.0
아니 느그 홈마가 공구인 척 돈을 떼먹었다니까?,0,1.0
그런데 나였어도 계속 망상만 했을 듯,0,1.0
결국 상대방만 쓰레기였다고 소설 쓰고 또 퍼나르기 마련,0,1.0
그냥 있어보이려고 먹는 사람들이 더 많아 그냥 빵인데 ㅋㅋ,1,0.0
저럴꺼면 차라리 바닷속에 폭탄넣고 터트려서 바다를 더 깊게만들지,0,1.0
여자 거슬리게 하면 바로 성범죄로 신고 넣을 수 있으니까,1,0.0
장사 저렇게 할 거면 왜 하는 건지 싶네,1,0.0
한국 이라크 축구 0:0 이게 다 #@인간및인간집단.인물.정치인.남성# 때문이다,1,0.0
네가 나 무식한 거 보태준 거 있어?,1,0.0
그렇다고 보복운전하는 애가 정상이냐?,1,0.0
진짜 저럴거면 학교 왜다니지?,1,0.0
더러운 공장에서 만들어진걸 어떻게 먹어,0,1.0
사돈 넘말하네,1,0.0
그런 솜방망이 처벌 때문에 후환이 생기지,1,0.0
응 그래도 아무도 너 안만나,1,0.0
베트남 여행가고싶다.,1,0.0
아 더러워 저렇게 기본이 없으면 어쩌자는거야,0,1.0
"5분,10분이면 모르겠는데 2시간은 양심이 있긴 하냐?",0,1.0
고딩 때 나 좋다고 따라다니던 후배 있었는데 그때 여친 있어서 못 먹은 게 한이 된다,1,0.0
니가 치워 그러면,1,0.0
진짜 총이라도 합법화해주든가 그럼,1,0.0
태어난 대로 사는 게 순리에 맞는 거야.,1,0.0
머리가 아니라 얼굴이 아픈 거 아님?,1,0.0
저런 노예들 신안 뿐 아니라 전국 곳곳에 많고 형제간에도 흔한 일입니다.,0,1.0
그러니까 괜히 이상한 여자랑 사귀어서 이미지만 나빠졌네,1,0.0
지방에 살면 에브리데이가 별장 생활이야. 매일매일 풀 뽑고 물 주는 상쾌한 전원 라이프 가능!,0,1.0
택시랑 비슷한 가격이면 누가 그거 타고 바람맞으면서 가겠어?,0,1.0
너는 대체 가정 교육을 어떻게 받은 거야?,1,0.0
난 돈 많아서 그런 곳에서 살 일이 없어^^,1,0.0
내 친구 #@#인데 정떨어져...,1,0.0
빨리 성형외과 가서 견적 뽑아라.,1,0.0
AV 소속사 15주년 기념 화보집 삿는데 개꼴리더라 ㅋㅋ,0,1.0
맨날 벌려대면서 비싼척은..ㅋㅋ 그냥 안된다고 한마디만 하면 되지 존심 세우네,0,1.0
안그래도 기분 잡치는데 그냥 너도 휴지조각으로 만들어 줄게,0,1.0
그만큼 남자들의 자리를 뺏는 거야.,1,0.0
어차피 음식 남으면 또 음식물 쓰레기야,0,1.0
근데 미래에 내 손주는 안 저랬으면 좋겠네,1,0.0
카페에서 당연히 디저트 시켜 먹어야 하는 거 아니냐?,1,0.0
렌즈빨이야 저거 빼면 평범하더라.,1,0.0
꼭 공부 못하는 애들이 필기만 잘하더라.,0,1.0
오늘 급식이 닭고긴데 무슨 뚱딴지 같은 소리야?,0,1.0
사람 비참하게 만들고 카메라 들이대는거 기분 더럽겠다,0,1.0
저분이 우리나라의 얼굴입니다,1,0.0
쟤 저런 식으로 뒤통수 때리는 거 한 두 번이냐.,0,1.0
"애견 유치원이라니, 그럴 돈으로 기부나 하지.",0,1.0
여성 전용 주차장은 도대체 왜 있는거냐?ㅋㅋㅋㅋ 아 #@# 조심 하라고 따로 모아 둔 건가?,1,0.0
그럼 지들은 얼마나 잘 안다고 불륜을 쉴드 치냐?,0,1.0
저정도 그림은 미술 한다는 애들 사이에서 기초에도 못든다,0,1.0
찍어서 어디다가 쓸까?,0,1.0
나한테 가진 콤플렉스를 그렇게 표현하는 거잖아,1,0.0
너라면 했겠어 죽을수도 있는데?,1,0.0
ㅋㅋㅋ앞으로 만나면 진짜 욕한번 박을까 요새 말거는 수법도 다양해져감,0,1.0
우리나라 코로나 걸리면 더 살기 좋은 나라라고 생각 하지 않냐?,1,0.0
솔직히 죽을 가능성 있는 백신 맞고 죽었으면 본인 유전자 탓하자~,1,0.0
약간 뱀파이어 느낌나잖아,0,1.0
얘네가 그런 영상 올려주면 한국 국격도 올라가는 거 아냐? 무료 홍보해 주니 감사합니다 해야 되는 거 아닌가,0,1.0
그 길거리에 우리가 나와있는건 알고 있지?,1,0.0
남자친구 게임 닉네임이 물많은xx인데 xx가 내이름이야.,0,1.0
맨날 동포 이러다 사건터지니 중국인이래,1,0.0
야 쟤 메갈인가 본데?,0,1.0
인내뒤가 맛있습니다!!,0,1.0
그냥 내로남불인데 빨리 헤어지는게 답이다,0,1.0
아이 복부에 강한 충격을 가해 사망에 이르게 됐단다.,1,0.0
어우 진짜 수준 떨어지게 왜 저러는 거야.,0,1.0
코로나가 민노총 시위만 피해가노,1,0.0
페미도 해외가 먼저 아니였냐?,1,0.0
너 귀좀 파야겠는데?,0,1.0
에휴 꿈 깨고 취업 준비나 해라ㅉ,0,1.0
진짜 가까이 하고 싶지 않음,1,0.0
덕질하는 애들 이해 안 가.,1,0.0
"나랑 자자, 나 너랑 자고 싶어",0,1.0
표심 얻으려고 푼돈 뿌리는 것보다 현실적인 정책이 필요함,1,0.0
동물 복지 단체들 시위가 먹힐거라고 생각하나?,1,0.0
힙합의 히읗 자도 모르면서,0,1.0
우리는 여자 경찰을 혐오하는게 아니라 자격미달에 아무짝이 쓸모없는 경찰을 욕하고 보니 여경이였던거다.,0,1.0
아저씨는 애초에 만날 여자도 없는데 내가 너무 생각해줬네,0,1.0
1억 대출 받으려고 하는데 재직증명서만 있으면 될 것 같아,1,0.0
차라리 드래곤을 찾아라 ㅋㅋㅋ,0,1.0
유튜브 찍는 애들도 일하는데 그럴 순 없지.,1,0.0
세금 5천억 태워서 금메달 6개 따오는데 박수를 치라고?,0,1.0
진짜 맛있게 생겼네 한번쯤 따먹으면 소원이 없겠다.,0,1.0
"야, 내가 심부름 시킨 지가 언젠데 아직도 안 갔냐?",1,0.0
일반인도 그렇게 해주면 지 잘난 맛에 살게 될 가능성 높지 않을까,0,1.0
그래 좀 가르켜도 한번만,0,1.0
굶어죽겠네,1,0.0
요즘 한녀들이 찐따남 좋아한다더라,1,0.0
난 불 끄면 가능 몸매는 글래머잖아,1,0.0
원래 #@# 빼 놓고는 법이 엄격하지,1,0.0
이런 나쁜 여자를 봤나.,0,1.0
어쩐지 젊었을 적에 양아치 연기 하나는 잘 하더라,0,1.0
이미지로 협박해서 돈 뜯어내려는 거 뻔함.,0,1.0
"아냐, 저 남자 살인하고도 남을 사람이라 신고해야겠어.",0,1.0
어디서 누굴 죽일지 누가 장담하겠어,1,0.0
폭력적인 말 좀 안할 수 없겠어?,1,0.0
"모든 연령 시청인데, 여자 가슴을 드러내면 어떡하냐.",0,1.0
대체 #@인간및인간집단.인물.인물_무정보.여성#이 뭘 그렇게 잘못했길래 사법권력까지 압제를 하냐,1,0.0
땡중이 왜?,1,0.0
임상 참여해서 식목원 거름되라 이거지ㅋㅋ,0,1.0
살부터 빼라 일단.,1,0.0
화장빨때문에 여자들을 못믿겠다,1,0.0
화가 나셨었나 잔뜩 밟았나봐,1,0.0
거 되게 예민하게 구네,1,0.0
진짜 뭐 하나라도 좋은 게 있어야지 원,1,0.0
